transaction_id,customer_id,subscription_id,amount,payment_method,failure_type,attempt_number,days_overdue,previous_payment_count,previous_success_count,previous_failure_count,previous_recovery_count,customer_lifetime_value,contact_count,subscription_age_days,action,previous_success_rate,previous_recovery_rate,recovery_probability,action_cost,expected_recovery_value,recovered,recovered_amount,net_value
tx_02518,cust_00572,sub_03923,527.35,upi,soft_decline,1,2,24,20,4,2,10997.18,1,741,retry_now,0.8333,0.5,0.4718,1.0,247.8,False,0.0,-1.0
tx_00397,cust_00785,sub_04143,5001.45,upi,soft_decline,1,1,1,1,0,0,4985.06,0,41,retry_now,1.0,0.0,0.4855,1.0,2427.12,False,0.0,-1.0
tx_01317,cust_02361,sub_00732,515.69,upi,insufficient_funds,1,1,35,30,5,3,17118.61,1,1075,send_reminder,0.8571,0.6,0.5846,0.5,300.95,True,515.69,515.19
tx_04560,cust_01953,sub_00880,538.75,card,insufficient_funds,3,13,12,7,5,3,4562.46,4,398,send_reminder,0.5833,0.6,0.1807,0.5,96.83,False,0.0,-0.5
tx_00121,cust_02673,sub_00927,543.59,upi,insufficient_funds,1,0,19,10,9,7,6380.78,0,580,retry_now,0.5263,0.7778,0.1049,1.0,56.01,False,0.0,-1.0
tx_02449,cust_00687,sub_02803,1002.84,upi,repeated_failure,1,0,27,25,2,1,28232.71,0,837,retry_now,0.9259,0.5,0.0677,1.0,66.9,False,0.0,-1.0
tx_08855,cust_00552,sub_02423,538.92,card,soft_decline,1,1,27,23,4,1,12459.82,1,818,payment_method_update,0.8519,0.25,0.5853,2.0,313.41,False,0.0,-2.0
tx_08108,cust_02618,sub_01515,1031.66,card,expired_card,1,0,35,34,1,1,34233.07,0,1060,payment_method_update,0.9714,1.0,0.9187,2.0,945.74,True,1031.66,1029.66
tx_01566,cust_03873,sub_00716,1002.37,card,hard_decline,1,0,27,22,5,2,21124.46,0,812,payment_method_update,0.8148,0.4,0.8102,2.0,810.1,True,1002.37,1000.37
tx_01984,cust_02549,sub_03755,214.53,upi,customer_abandoned,1,2,31,22,9,6,5662.49,0,958,retry_now,0.7097,0.6667,0.0657,1.0,13.09,False,0.0,-1.0
tx_04333,cust_03574,sub_03948,221.5,upi,customer_abandoned,2,4,15,8,7,2,2704.17,1,471,send_reminder,0.5333,0.2857,0.4628,0.5,102.02,False,0.0,-0.5
tx_07910,cust_00185,sub_03974,548.79,netbanking,unknown,1,0,30,23,7,3,13043.34,0,904,recovery_link,0.7667,0.4286,0.4601,1.5,250.97,False,0.0,-1.5
tx_09286,cust_01736,sub_05464,1503.84,card,soft_decline,5,26,27,17,10,4,29432.8,8,851,stop,0.6296,0.4,0.0,0.0,0.0,False,0.0,0.0
tx_03918,cust_00241,sub_01334,538.45,upi,bank_timeout,2,3,31,18,13,7,10885.86,1,957,retry_later,0.5806,0.5385,0.7608,1.0,408.64,False,0.0,-1.0
tx_02173,cust_03058,sub_02703,213.94,card,expired_card,1,0,33,28,5,4,7045.48,0,1003,escalate_human,0.8485,0.8,0.7945,30.0,139.98,True,213.94,183.94
tx_03283,cust_00391,sub_04500,1011.51,upi,customer_abandoned,2,4,11,7,4,2,7806.52,1,336,retry_now,0.6364,0.5,0.0423,1.0,41.84,False,0.0,-1.0
tx_08495,cust_00083,sub_02004,519.04,card,expired_card,2,3,9,6,3,0,3499.26,2,287,recovery_link,0.6667,0.0,0.6666,1.5,344.47,False,0.0,-1.5
tx_08584,cust_00781,sub_04411,1043.58,upi,customer_abandoned,3,7,12,10,2,1,10513.14,3,374,send_reminder,0.8333,0.5,0.4171,0.5,434.75,True,1043.58,1043.08
tx_02333,cust_03292,sub_03313,520.53,upi,insufficient_funds,1,1,20,14,6,3,8148.85,0,606,retry_now,0.7,0.5,0.1045,1.0,53.37,False,0.0,-1.0
tx_00573,cust_00197,sub_04317,1516.08,upi,insufficient_funds,4,16,25,19,6,4,30523.89,5,786,escalate_human,0.76,0.6667,0.2034,30.0,278.42,False,0.0,-30.0
tx_03660,cust_02229,sub_04128,5040.71,card,insufficient_funds,1,0,22,15,7,6,82470.86,1,666,stop,0.6818,0.8571,0.0,0.0,0.0,False,0.0,0.0
tx_09075,cust_03462,sub_01297,1016.97,upi,bank_timeout,1,1,22,17,5,4,17272.98,0,670,send_reminder,0.7727,0.8,0.3031,0.5,307.72,False,0.0,-0.5
tx_00981,cust_02808,sub_01719,1035.06,upi,bank_timeout,1,2,18,14,4,1,16301.17,0,559,retry_now,0.7778,0.25,0.795,1.0,821.84,True,1035.06,1034.06
tx_09370,cust_01319,sub_04980,1020.16,card,customer_abandoned,1,0,6,5,1,1,5394.87,0,184,retry_now,0.8333,1.0,0.0796,1.0,80.23,False,0.0,-1.0
tx_01407,cust_03497,sub_04172,5004.26,upi,bank_timeout,1,1,23,17,6,2,82836.62,1,707,retry_later,0.7391,0.3333,0.8355,1.0,4180.03,True,5004.26,5003.26
tx_00535,cust_00614,sub_04784,502.8,upi,invalid_payment_method,1,2,2,1,1,0,635.4,0,69,payment_method_update,0.5,0.0,0.7557,2.0,377.96,True,502.8,500.8
tx_04315,cust_01103,sub_05249,2501.34,upi,bank_timeout,3,11,28,20,8,6,54779.01,4,877,retry_later,0.7143,0.75,0.6285,1.0,1571.21,True,2501.34,2500.34
tx_04598,cust_03822,sub_02194,505.09,card,soft_decline,1,2,32,30,2,1,17068.43,0,969,retry_now,0.9375,0.5,0.4882,1.0,245.61,False,0.0,-1.0
tx_08622,cust_03517,sub_03690,503.87,upi,insufficient_funds,2,6,29,27,2,1,14386.53,2,894,retry_later,0.931,0.5,0.6735,1.0,338.37,False,0.0,-1.0
tx_08758,cust_00905,sub_00714,1037.76,upi,invalid_payment_method,1,2,35,16,19,7,18351.24,0,1061,recovery_link,0.4571,0.3684,0.7863,1.5,814.48,True,1037.76,1036.26
tx_01434,cust_01277,sub_01234,520.32,card,expired_card,3,10,28,17,11,6,10431.13,3,860,send_reminder,0.6071,0.5455,0.1619,0.5,83.72,False,0.0,-0.5
tx_06994,cust_02992,sub_00788,210.2,upi,insufficient_funds,1,1,30,28,2,2,7408.45,0,910,retry_now,0.9333,1.0,0.1366,1.0,27.72,True,210.2,209.2
tx_02579,cust_02271,sub_04899,1530.73,card,insufficient_funds,1,2,20,17,3,2,27506.65,1,628,retry_now,0.85,0.6667,0.1198,1.0,182.43,False,0.0,-1.0
tx_09403,cust_01777,sub_00634,2530.8,card,soft_decline,4,19,3,2,1,1,4791.83,7,112,escalate_human,0.6667,1.0,0.1732,30.0,408.25,False,0.0,-30.0
tx_03269,cust_03931,sub_04358,5019.1,netbanking,insufficient_funds,1,0,16,14,2,1,77248.77,0,507,send_reminder,0.875,0.5,0.5504,0.5,2761.94,True,5019.1,5018.6
tx_09553,cust_01722,sub_00650,1040.43,upi,soft_decline,1,0,26,20,6,3,23428.32,0,803,retry_now,0.7692,0.5,0.493,1.0,511.93,False,0.0,-1.0
tx_03838,cust_03838,sub_03863,999.26,card,insufficient_funds,1,1,1,1,0,0,993.99,0,34,retry_now,1.0,0.0,0.1077,1.0,106.65,False,0.0,-1.0
tx_01867,cust_03040,sub_01371,1034.91,netbanking,bank_timeout,1,0,8,7,1,1,7367.73,0,245,retry_now,0.875,1.0,0.8448,1.0,873.27,True,1034.91,1033.91
tx_01454,cust_02288,sub_05479,2534.7,card,insufficient_funds,3,14,12,11,1,1,27158.06,4,384,stop,0.9167,1.0,0.0,0.0,0.0,False,0.0,0.0
tx_01786,cust_00792,sub_02946,232.54,card,insufficient_funds,3,13,3,3,0,0,789.5,4,111,send_reminder,1.0,0.0,0.2063,0.5,47.48,False,0.0,-0.5
tx_09912,cust_01729,sub_01060,515.28,upi,invalid_payment_method,5,44,8,7,1,1,4153.68,8,289,stop,0.875,1.0,0.0,0.0,0.0,False,0.0,0.0
tx_07095,cust_03990,sub_03030,2504.04,card,invalid_payment_method,1,0,26,16,10,6,37297.13,0,802,retry_now,0.6154,0.6,0.0142,1.0,34.53,False,0.0,-1.0
tx_02521,cust_00176,sub_04867,5042.32,card,expired_card,1,2,2,2,0,0,11021.24,0,73,payment_method_update,1.0,0.0,0.895,2.0,4511.08,True,5042.32,5040.32
tx_04439,cust_01258,sub_01076,212.12,card,expired_card,2,3,34,27,7,5,6805.67,1,1035,recovery_link,0.7941,0.7143,0.7433,1.5,156.17,True,212.12,210.62
tx_01820,cust_01250,sub_03956,226.31,netbanking,insufficient_funds,1,0,22,20,2,2,5374.04,0,662,retry_now,0.9091,1.0,0.1418,1.0,31.1,False,0.0,-1.0
tx_05615,cust_02924,sub_01866,10010.79,netbanking,soft_decline,1,1,13,8,5,4,81345.17,1,411,retry_now,0.6154,0.8,0.4999,1.0,5003.6,False,0.0,-1.0
tx_02929,cust_02612,sub_03057,510.75,card,expired_card,2,4,25,16,9,7,8473.68,1,781,stop,0.64,0.7778,0.0,0.0,0.0,False,0.0,0.0
tx_00051,cust_00778,sub_03350,1040.59,upi,insufficient_funds,1,0,7,5,2,1,5662.22,0,212,retry_now,0.7143,0.5,0.1054,1.0,108.71,False,0.0,-1.0
tx_04726,cust_00393,sub_01978,218.63,card,insufficient_funds,1,2,9,8,1,1,2202.86,1,294,retry_later,0.8889,1.0,0.7634,1.0,165.9,True,218.63,217.63
tx_05716,cust_00799,sub_04075,544.41,upi,bank_timeout,4,24,26,22,4,3,14028.4,8,829,send_reminder,0.8462,0.75,0.0354,0.5,18.79,False,0.0,-0.5
tx_05465,cust_02220,sub_01839,509.43,upi,soft_decline,3,11,35,32,3,1,17717.16,3,1070,send_reminder,0.9143,0.3333,0.2535,0.5,128.63,False,0.0,-0.5
tx_00469,cust_03732,sub_03918,204.6,upi,repeated_failure,4,16,14,12,2,1,3022.59,5,463,send_reminder,0.8571,0.5,0.0665,0.5,13.11,False,0.0,-0.5
tx_02629,cust_00154,sub_03805,243.43,card,insufficient_funds,2,6,9,6,3,2,2071.67,2,298,retry_later,0.6667,0.6667,0.6129,1.0,148.21,True,243.43,242.43
tx_06513,cust_00405,sub_04217,513.85,netbanking,bank_timeout,1,0,5,3,2,1,1854.48,1,164,send_reminder,0.6,0.5,0.2089,0.5,106.84,True,513.85,513.35
tx_07467,cust_02316,sub_02642,220.88,upi,soft_decline,1,0,4,3,1,1,870.01,0,134,retry_now,0.75,1.0,0.4868,1.0,106.52,True,220.88,219.88
tx_03945,cust_02932,sub_01368,247.81,netbanking,bank_timeout,2,5,6,5,1,0,1496.73,1,191,retry_later,0.8333,0.0,0.7261,1.0,178.93,True,247.81,246.81
tx_06204,cust_00216,sub_02493,1539.0,card,invalid_payment_method,1,0,5,4,1,1,6639.51,0,152,retry_now,0.8,1.0,0.0163,1.0,24.05,False,0.0,-1.0
tx_04262,cust_01165,sub_02374,1028.68,upi,bank_timeout,2,3,33,29,4,1,29191.85,2,994,send_reminder,0.8788,0.25,0.2056,0.5,211.01,True,1028.68,1028.18
tx_01858,cust_02096,sub_01374,533.04,card,insufficient_funds,2,6,7,5,2,1,3197.77,2,231,retry_later,0.7143,0.5,0.6094,1.0,323.86,True,533.04,532.04
tx_09532,cust_02149,sub_05355,544.03,card,soft_decline,1,2,2,2,0,0,1325.94,1,85,retry_later,1.0,0.0,0.7054,1.0,382.75,True,544.03,543.03
tx_00865,cust_02792,sub_03619,510.69,upi,customer_abandoned,1,0,12,9,3,2,5226.25,0,385,retry_now,0.75,0.6667,0.0713,1.0,35.43,False,0.0,-1.0
tx_06390,cust_03039,sub_00823,2509.28,netbanking,soft_decline,1,1,16,14,2,2,34395.53,0,489,escalate_human,0.875,1.0,0.7186,30.0,1773.29,False,0.0,-30.0
tx_07212,cust_02002,sub_05314,532.57,card,expired_card,1,2,12,11,1,1,6648.11,1,372,payment_method_update,0.9167,1.0,0.9011,2.0,477.92,True,532.57,530.57
tx_04921,cust_03491,sub_02651,235.53,netbanking,insufficient_funds,1,1,24,22,2,1,6031.49,0,738,retry_now,0.9167,0.5,0.1195,1.0,27.15,False,0.0,-1.0
tx_08101,cust_03798,sub_00490,1015.84,card,invalid_payment_method,5,36,3,3,0,0,3350.27,8,135,recovery_link,1.0,0.0,0.1334,1.5,134.06,False,0.0,-1.5
tx_04792,cust_03884,sub_02505,5046.24,mandate_nach,insufficient_funds,3,10,3,2,1,1,10729.91,3,111,stop,0.6667,1.0,0.0,0.0,0.0,False,0.0,0.0
tx_08854,cust_02275,sub_01334,536.48,netbanking,bank_timeout,2,5,18,14,4,2,7510.02,1,547,retry_later,0.7778,0.5,0.7679,1.0,410.99,True,536.48,535.48
tx_06250,cust_02733,sub_00224,548.7,upi,bank_timeout,2,6,29,10,19,12,6677.61,2,880,retry_later,0.3448,0.6316,0.7083,1.0,387.62,True,548.7,547.7
tx_05936,cust_00635,sub_04475,532.66,mandate_nach,insufficient_funds,1,2,19,16,3,1,9218.16,0,587,retry_now,0.8421,0.3333,0.08,1.0,41.61,False,0.0,-1.0
tx_00425,cust_00799,sub_05294,1010.28,card,insufficient_funds,2,3,10,9,1,1,9989.52,1,310,retry_later,0.9,1.0,0.7165,1.0,722.82,True,1010.28,1009.28
tx_00188,cust_00955,sub_00643,1032.75,upi,invalid_payment_method,1,0,25,22,3,2,24245.72,0,751,retry_now,0.88,0.6667,0.0178,1.0,17.42,True,1032.75,1031.75
tx_05629,cust_00113,sub_03047,1041.69,upi,customer_abandoned,1,0,35,30,5,2,32891.35,0,1056,retry_now,0.8571,0.4,0.0783,1.0,80.6,False,0.0,-1.0
tx_04359,cust_03879,sub_01788,210.85,card,bank_timeout,2,3,29,25,4,2,6628.52,2,899,retry_later,0.8621,0.5,0.7783,1.0,163.1,True,210.85,209.85
tx_00228,cust_02187,sub_00457,519.03,upi,bank_timeout,1,1,19,13,6,2,7025.18,0,573,retry_now,0.6842,0.3333,0.7785,1.0,403.05,True,519.03,518.03
tx_07757,cust_00079,sub_00945,5026.36,mandate_nach,bank_timeout,5,32,8,5,3,1,23280.16,8,273,escalate_human,0.625,0.3333,0.0571,30.0,257.23,False,0.0,-30.0
tx_07677,cust_03180,sub_00958,2530.15,card,repeated_failure,1,1,17,14,3,2,38533.82,0,535,escalate_human,0.8235,0.6667,0.8278,30.0,2064.46,True,2530.15,2500.15
tx_02741,cust_00387,sub_04846,544.15,upi,insufficient_funds,1,0,5,4,1,0,2651.31,1,176,retry_later,0.8,0.0,0.6993,1.0,379.54,False,0.0,-1.0
tx_01041,cust_03426,sub_02440,538.19,upi,insufficient_funds,1,2,19,16,3,1,9218.3,0,575,retry_now,0.8421,0.3333,0.105,1.0,55.53,False,0.0,-1.0
tx_04075,cust_00089,sub_04061,1016.77,upi,invalid_payment_method,1,0,16,11,5,3,11650.07,1,494,stop,0.6875,0.6,0.0,0.0,0.0,False,0.0,0.0
tx_09140,cust_02004,sub_03646,5040.39,card,insufficient_funds,1,1,12,11,1,0,57169.96,0,388,retry_now,0.9167,0.0,0.1041,1.0,523.77,False,0.0,-1.0
tx_06118,cust_02017,sub_03120,1018.51,mandate_nach,insufficient_funds,2,6,5,5,0,0,5369.31,3,179,retry_later,1.0,0.0,0.6954,1.0,707.24,False,0.0,-1.0
tx_06902,cust_03250,sub_03262,243.45,card,insufficient_funds,1,0,20,13,7,4,4299.73,0,614,retry_now,0.65,0.5714,0.098,1.0,22.85,False,0.0,-1.0
tx_00471,cust_03217,sub_03448,5045.84,card,repeated_failure,2,4,35,30,5,3,155302.27,2,1056,payment_method_update,0.8571,0.6,0.6745,2.0,3401.67,True,5045.84,5043.84
tx_02921,cust_03083,sub_01237,542.34,mandate_nach,insufficient_funds,1,1,11,10,1,1,5382.92,0,343,retry_now,0.9091,1.0,0.1011,1.0,53.83,True,542.34,541.34
tx_01905,cust_00979,sub_02518,507.65,card,expired_card,1,0,22,22,0,0,12942.0,0,672,payment_method_update,1.0,0.0,0.9037,2.0,456.76,True,507.65,505.65
tx_08876,cust_01238,sub_01503,1034.15,upi,insufficient_funds,1,1,3,2,1,1,2155.84,0,95,retry_now,0.6667,1.0,0.1117,1.0,114.5,True,1034.15,1033.15
tx_00801,cust_01207,sub_03749,10037.68,upi,bank_timeout,1,2,32,27,5,4,283125.44,0,988,retry_later,0.8438,0.8,0.8601,1.0,8632.47,False,0.0,-1.0
tx_01487,cust_00004,sub_04933,1016.16,mandate_nach,hard_decline,1,1,16,15,1,1,15823.36,0,496,retry_now,0.9375,1.0,0.0075,1.0,6.58,False,0.0,-1.0
tx_08441,cust_00726,sub_05377,526.61,upi,bank_timeout,1,1,20,15,5,3,8677.04,0,609,escalate_human,0.75,0.6,0.5413,30.0,255.07,True,526.61,496.61
tx_00227,cust_02316,sub_05148,1529.48,upi,insufficient_funds,4,24,4,3,1,1,5268.78,7,161,send_reminder,0.75,1.0,0.1113,0.5,169.73,False,0.0,-0.5
tx_07890,cust_00852,sub_02728,503.99,upi,bank_timeout,1,0,16,12,4,2,6479.63,0,504,payment_method_update,0.75,0.5,0.1603,2.0,78.79,False,0.0,-2.0
tx_01128,cust_02224,sub_05083,508.44,upi,insufficient_funds,1,2,9,9,0,0,5167.57,1,285,retry_now,1.0,0.0,0.1147,1.0,57.33,False,0.0,-1.0
tx_05070,cust_03637,sub_04020,540.26,upi,bank_timeout,1,0,28,27,1,1,14987.9,1,867,retry_later,0.9643,1.0,0.8837,1.0,476.45,True,540.26,539.26
tx_09166,cust_02979,sub_02831,519.12,netbanking,invalid_payment_method,4,23,30,29,1,1,17536.7,6,942,escalate_human,0.9667,1.0,0.313,30.0,132.47,True,519.12,489.12
tx_02208,cust_00938,sub_03978,208.84,upi,insufficient_funds,3,12,20,10,10,7,2745.48,4,635,send_reminder,0.5,0.7,0.2199,0.5,45.43,False,0.0,-0.5
tx_07993,cust_00380,sub_04598,2534.45,upi,bank_timeout,3,13,31,20,11,9,50184.25,4,952,send_reminder,0.6452,0.8182,0.0995,0.5,251.66,False,0.0,-0.5
tx_09842,cust_02632,sub_03536,1543.41,wallet,insufficient_funds,2,6,8,7,1,1,10741.84,2,249,retry_later,0.875,1.0,0.6936,1.0,1069.51,True,1543.41,1542.41
tx_06559,cust_00421,sub_01767,1041.8,upi,insufficient_funds,2,6,1,1,0,0,1042.57,2,59,retry_later,1.0,0.0,0.6428,1.0,668.7,True,1041.8,1040.8
tx_09921,cust_00634,sub_02528,1046.32,mandate_nach,unknown,1,0,18,17,1,0,17932.49,0,541,retry_now,0.9444,0.0,0.2676,1.0,278.97,False,0.0,-1.0
tx_03153,cust_03172,sub_02439,1534.11,card,insufficient_funds,2,6,12,10,2,1,16214.4,2,389,retry_later,0.8333,0.5,0.6623,1.0,1015.11,True,1534.11,1533.11
tx_04441,cust_01420,sub_01176,545.09,card,insufficient_funds,2,3,18,12,6,4,7608.1,1,559,retry_later,0.6667,0.6667,0.6544,1.0,355.72,True,545.09,544.09
tx_07505,cust_01802,sub_04339,2548.89,card,customer_abandoned,1,0,31,24,7,4,64390.65,1,942,retry_now,0.7742,0.5714,0.0755,1.0,191.48,False,0.0,-1.0
tx_08957,cust_03313,sub_01768,541.83,upi,customer_abandoned,1,0,22,19,3,3,11082.45,0,673,retry_now,0.8636,1.0,0.0908,1.0,48.22,False,0.0,-1.0
tx_06215,cust_02585,sub_04619,205.17,card,insufficient_funds,1,2,34,29,5,4,7298.39,0,1032,recovery_link,0.8529,0.8,0.5606,1.5,113.51,False,0.0,-1.5
tx_09598,cust_02231,sub_00981,224.63,card,expired_card,2,6,17,16,1,1,4456.74,2,518,recovery_link,0.9412,1.0,0.7531,1.5,167.66,True,224.63,223.13
tx_02144,cust_01450,sub_02331,2536.51,upi,insufficient_funds,4,22,12,9,3,3,25441.41,6,403,escalate_human,0.75,1.0,0.1702,30.0,401.67,False,0.0,-30.0
tx_07411,cust_00612,sub_02310,507.36,wallet,insufficient_funds,2,3,23,19,4,3,11740.15,2,720,stop,0.8261,0.75,0.0,0.0,0.0,False,0.0,0.0
tx_08929,cust_00699,sub_05366,229.69,upi,insufficient_funds,1,1,32,22,10,6,6297.61,1,988,retry_now,0.6875,0.6,0.1047,1.0,23.05,False,0.0,-1.0
tx_02374,cust_02796,sub_00714,504.41,upi,soft_decline,2,6,16,10,6,3,5259.49,2,492,retry_later,0.625,0.5,0.5598,1.0,281.39,True,504.41,503.41
tx_02577,cust_01804,sub_01839,1500.75,wallet,bank_timeout,1,0,5,5,0,0,7859.64,1,160,retry_now,1.0,0.0,0.8177,1.0,1226.15,True,1500.75,1499.75
tx_01632,cust_00364,sub_01367,1503.17,upi,insufficient_funds,2,5,25,20,5,4,33782.55,1,757,retry_later,0.8,0.8,0.6886,1.0,1034.14,True,1503.17,1502.17
tx_04832,cust_01558,sub_02451,1505.32,mandate_nach,insufficient_funds,2,5,20,19,1,1,27279.02,2,610,stop,0.95,1.0,0.0,0.0,0.0,False,0.0,0.0
tx_02298,cust_00887,sub_04491,526.79,upi,insufficient_funds,3,11,11,9,2,0,5319.36,3,343,send_reminder,0.8182,0.0,0.244,0.5,128.03,True,526.79,526.29
tx_05033,cust_00583,sub_04787,536.81,upi,insufficient_funds,1,2,1,1,0,0,570.07,1,36,retry_now,1.0,0.0,0.1086,1.0,57.32,False,0.0,-1.0
tx_00156,cust_00505,sub_00582,205.9,card,insufficient_funds,1,1,20,19,1,1,5016.48,0,619,recovery_link,0.95,1.0,0.593,1.5,120.59,False,0.0,-1.5
tx_08046,cust_01697,sub_02385,2523.04,upi,insufficient_funds,1,1,14,12,2,1,30258.38,0,422,retry_now,0.8571,0.5,0.1231,1.0,309.68,False,0.0,-1.0
tx_06706,cust_00093,sub_04069,511.43,upi,insufficient_funds,2,6,33,26,7,5,14571.59,3,1001,payment_method_update,0.7879,0.7143,0.3549,2.0,179.51,False,0.0,-2.0
tx_03349,cust_03123,sub_03756,502.46,card,hard_decline,1,1,16,13,3,2,7978.52,0,500,payment_method_update,0.8125,0.6667,0.8045,2.0,402.22,True,502.46,500.46
tx_02879,cust_03908,sub_03162,542.98,upi,insufficient_funds,2,6,5,4,1,1,2269.64,2,159,retry_later,0.8,1.0,0.659,1.0,356.85,True,542.98,541.98
tx_03413,cust_00375,sub_00917,514.53,upi,unknown,4,15,16,14,2,1,7259.54,5,509,payment_method_update,0.875,0.5,0.1018,2.0,50.4,False,0.0,-2.0
tx_07768,cust_01137,sub_00802,200.61,upi,bank_timeout,2,5,18,15,3,1,3840.53,1,556,escalate_human,0.8333,0.3333,0.4008,30.0,50.4,False,0.0,-30.0
tx_04189,cust_03600,sub_03718,232.46,netbanking,bank_timeout,1,2,14,14,0,0,4218.2,1,446,retry_now,1.0,0.0,0.8149,1.0,188.43,False,0.0,-1.0
tx_09610,cust_03870,sub_01080,546.69,upi,soft_decline,1,0,2,2,0,0,1165.77,1,68,retry_later,1.0,0.0,0.7193,1.0,392.22,False,0.0,-1.0
tx_09734,cust_01593,sub_01705,207.17,card,soft_decline,2,5,21,16,5,4,4503.13,2,654,escalate_human,0.7619,0.8,0.5374,30.0,81.34,True,207.17,177.17
tx_07251,cust_02242,sub_00271,1504.74,mandate_nach,insufficient_funds,1,0,5,5,0,0,7762.61,0,161,retry_now,1.0,0.0,0.0963,1.0,143.93,False,0.0,-1.0
tx_07613,cust_02664,sub_00130,205.31,card,bank_timeout,1,1,3,2,1,1,571.63,0,114,retry_now,0.6667,1.0,0.7931,1.0,161.83,True,205.31,204.31
tx_06919,cust_03167,sub_03032,5037.85,upi,insufficient_funds,1,2,25,17,8,4,79292.12,0,753,retry_now,0.68,0.5,0.1087,1.0,546.49,False,0.0,-1.0
tx_09681,cust_03515,sub_03271,511.81,mandate_nach,bank_timeout,1,1,29,25,4,3,13820.3,0,876,retry_now,0.8621,0.75,0.7858,1.0,401.2,True,511.81,510.81
tx_09671,cust_03306,sub_00047,1043.08,upi,unknown,2,4,3,2,1,1,2339.89,1,98,recovery_link,0.6667,1.0,0.3839,1.5,398.98,True,1043.08,1041.58
tx_04794,cust_01585,sub_03571,5011.98,upi,repeated_failure,1,2,30,29,1,1,159431.03,0,929,recovery_link,0.9667,1.0,0.7399,1.5,3706.76,True,5011.98,5010.48
tx_05654,cust_00980,sub_02420,1031.94,upi,soft_decline,1,0,34,32,2,1,32537.14,1,1035,recovery_link,0.9412,0.5,0.6087,1.5,626.66,False,0.0,-1.5
tx_02495,cust_00821,sub_05299,1528.61,mandate_nach,bank_timeout,2,5,3,2,1,0,3376.95,2,122,send_reminder,0.6667,0.0,0.1255,0.5,191.34,False,0.0,-0.5
tx_07304,cust_03642,sub_04757,225.27,mandate_nach,insufficient_funds,2,3,28,24,4,2,6444.63,1,862,retry_later,0.8571,0.5,0.7269,1.0,162.75,True,225.27,224.27
tx_02372,cust_00244,sub_00119,514.93,upi,soft_decline,2,3,11,9,2,1,4937.92,1,334,retry_later,0.8182,0.5,0.6123,1.0,314.31,False,0.0,-1.0
tx_04091,cust_00169,sub_05292,1533.41,card,soft_decline,2,3,11,6,5,2,8765.1,1,355,retry_later,0.5455,0.4,0.5768,1.0,883.42,True,1533.41,1532.41
tx_09471,cust_02983,sub_03243,209.25,netbanking,customer_abandoned,3,14,11,10,1,0,2788.73,4,350,retry_now,0.9091,0.0,0.017,1.0,2.56,False,0.0,-1.0
tx_03461,cust_03780,sub_04433,5009.58,card,unknown,1,0,14,10,4,2,53443.44,0,442,send_reminder,0.7143,0.5,0.3507,0.5,1756.44,True,5009.58,5009.08
tx_07006,cust_02444,sub_04845,532.57,netbanking,bank_timeout,1,0,9,7,2,1,4364.44,0,290,retry_now,0.7778,0.5,0.8055,1.0,427.97,True,532.57,531.57
tx_05391,cust_00663,sub_03212,1001.97,upi,unknown,1,1,3,3,0,0,3145.68,1,109,retry_now,1.0,0.0,0.3337,1.0,333.32,True,1001.97,1000.97
tx_07172,cust_03969,sub_02653,2543.8,upi,customer_abandoned,1,2,34,31,3,2,83472.29,1,1024,retry_now,0.9118,0.6667,0.0825,1.0,208.83,False,0.0,-1.0
tx_05696,cust_00301,sub_02495,5002.81,wallet,bank_timeout,1,0,4,3,1,1,15340.09,0,127,retry_now,0.75,1.0,0.8349,1.0,4175.99,True,5002.81,5001.81
tx_05664,cust_02186,sub_01983,10008.3,upi,invalid_payment_method,1,0,13,10,3,2,107219.74,1,395,retry_now,0.7692,0.6667,0.0167,1.0,166.18,False,0.0,-1.0
tx_04503,cust_03087,sub_02826,5013.22,mandate_nach,insufficient_funds,1,1,34,27,7,3,144591.25,0,1036,retry_now,0.7941,0.4286,0.089,1.0,445.19,False,0.0,-1.0
tx_02550,cust_02618,sub_02167,1025.47,card,expired_card,1,0,21,18,3,1,18812.59,0,631,stop,0.8571,0.3333,0.0,0.0,0.0,False,0.0,0.0
tx_04715,cust_02002,sub_00776,1024.92,upi,repeated_failure,2,5,23,21,2,1,20648.51,1,706,retry_later,0.913,0.5,0.1604,1.0,163.38,True,1024.92,1023.92
tx_00847,cust_00206,sub_00033,1008.07,upi,customer_abandoned,1,0,19,13,6,4,14873.6,1,597,recovery_link,0.6842,0.6667,0.8055,1.5,810.49,True,1008.07,1006.57
tx_03344,cust_02150,sub_03513,238.18,upi,repeated_failure,4,18,26,19,7,5,5713.03,6,815,send_reminder,0.7308,0.7143,0.0575,0.5,13.2,False,0.0,-0.5
tx_00938,cust_01846,sub_03693,1025.7,upi,repeated_failure,4,19,9,3,6,3,3536.72,7,315,escalate_human,0.3333,0.5,0.227,30.0,202.86,False,0.0,-30.0
tx_04825,cust_01667,sub_00523,535.23,netbanking,soft_decline,1,1,20,17,3,1,10774.03,0,620,retry_now,0.85,0.3333,0.4802,1.0,256.02,True,535.23,534.23
tx_09693,cust_00551,sub_04591,247.82,card,hard_decline,2,6,1,1,0,0,330.38,3,42,retry_later,1.0,0.0,0.0075,1.0,0.85,False,0.0,-1.0
